Date,Curtailment
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,47.0
2022-03-01 00:00:00.000000,151.8181818181818
2022-03-01 00:00:00.000000,298.5833333333333
2022-03-01 00:00:00.000000,561.4166666666666
2022-03-01 00:00:00.000000,902.8333333333334
2022-03-01 00:00:00.000000,767.5833333333334
2022-03-01 00:00:00.000000,683.1666666666666
2022-03-01 00:00:00.000000,744.8333333333334
2022-03-01 00:00:00.000000,596.5555555555555
2022-03-01 00:00:00.000000,444.9090909090909
2022-03-01 00:00:00.000000,85.16666666666667
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-01 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,48.0
2022-03-02 00:00:00.000000,362.7272727272728
2022-03-02 00:00:00.000000,345.3333333333333
2022-03-02 00:00:00.000000,520.0
2022-03-02 00:00:00.000000,444.5
2022-03-02 00:00:00.000000,559.1666666666666
2022-03-02 00:00:00.000000,403.4166666666667
2022-03-02 00:00:00.000000,319.75
2022-03-02 00:00:00.000000,127.16666666666669
2022-03-02 00:00:00.000000,56.625
2022-03-02 00:00:00.000000,30.75
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-02 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,10.0
2022-03-03 00:00:00.000000,251.9090909090909
2022-03-03 00:00:00.000000,646.4166666666666
2022-03-03 00:00:00.000000,362.5
2022-03-03 00:00:00.000000,342.0833333333333
2022-03-03 00:00:00.000000,289.3333333333333
2022-03-03 00:00:00.000000,1151.0833333333333
2022-03-03 00:00:00.000000,397.5
2022-03-03 00:00:00.000000,165.72727272727272
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-03 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,202.16666666666663
2022-03-04 00:00:00.000000,463.54545454545456
2022-03-04 00:00:00.000000,1734.6666666666667
2022-03-04 00:00:00.000000,1745.1666666666667
2022-03-04 00:00:00.000000,658.3333333333334
2022-03-04 00:00:00.000000,572.25
2022-03-04 00:00:00.000000,935.4166666666666
2022-03-04 00:00:00.000000,1538.6666666666667
2022-03-04 00:00:00.000000,579.1666666666666
2022-03-04 00:00:00.000000,262.3333333333333
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-04 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,2.0
2022-03-05 00:00:00.000000,1118.8
2022-03-05 00:00:00.000000,1360.75
2022-03-05 00:00:00.000000,3223.833333333333
2022-03-05 00:00:00.000000,3395.833333333333
2022-03-05 00:00:00.000000,3548.333333333333
2022-03-05 00:00:00.000000,3964.1666666666665
2022-03-05 00:00:00.000000,3754.0
2022-03-05 00:00:00.000000,2403.4166666666665
2022-03-05 00:00:00.000000,1168.1818181818182
2022-03-05 00:00:00.000000,194.5
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-05 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,48.0
2022-03-06 00:00:00.000000,678.3333333333334
2022-03-06 00:00:00.000000,2100.1666666666665
2022-03-06 00:00:00.000000,3456.9166666666665
2022-03-06 00:00:00.000000,3864.4166666666665
2022-03-06 00:00:00.000000,4087.5
2022-03-06 00:00:00.000000,4181.416666666667
2022-03-06 00:00:00.000000,4888.916666666667
2022-03-06 00:00:00.000000,5037.166666666667
2022-03-06 00:00:00.000000,4224.333333333333
2022-03-06 00:00:00.000000,1598.4444444444443
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-06 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,13.0
2022-03-07 00:00:00.000000,48.0
2022-03-07 00:00:00.000000,276.7
2022-03-07 00:00:00.000000,261.75
2022-03-07 00:00:00.000000,845.6666666666666
2022-03-07 00:00:00.000000,2250.6666666666665
2022-03-07 00:00:00.000000,2583.0
2022-03-07 00:00:00.000000,2671.0
2022-03-07 00:00:00.000000,3320.583333333333
2022-03-07 00:00:00.000000,3283.833333333333
2022-03-07 00:00:00.000000,2775.333333333333
2022-03-07 00:00:00.000000,1904.2857142857144
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
2022-03-07 00:00:00.000000,0.0
