Date,Price
2022-03-01,35.76531354437611
2022-03-01,35.271965340325224
2022-03-01,35.33225125691421
2022-03-01,35.304690359491914
2022-03-01,34.989028989512875
2022-03-01,33.041430819323985
2022-03-01,28.418037450085468
2022-03-01,23.872055571655835
2022-03-01,20.996992581485877
2022-03-01,20.015782540086224
2022-03-01,19.335200478581385
2022-03-01,18.817642476086863
2022-03-01,19.19042846886257
2022-03-01,20.730971544167744
2022-03-01,23.910534411044665
2022-03-01,27.90609621207275
2022-03-01,31.149678829245826
2022-03-01,33.111052093227684
2022-03-01,33.831803463441865
2022-03-01,33.94399811013937
2022-03-01,34.11795546714688
2022-03-01,34.110542933093015
2022-03-01,34.2211937053458
2022-03-01,33.98972114704434
2022-03-02,33.65726931101763
2022-03-02,33.42299967840739
2022-03-02,33.418880985362705
2022-03-02,33.595149183484956
2022-03-02,33.43940720900709
2022-03-02,32.71137850155582
2022-03-02,31.371219631579322
2022-03-02,29.817233430248123
2022-03-02,28.630454611107687
2022-03-02,27.927190490732603
2022-03-02,27.572201480860315
2022-03-02,27.50904755067789
2022-03-02,27.823610507274886
2022-03-02,28.60957508521405
2022-03-02,29.82368305644169
2022-03-02,31.22516725740309
2022-03-02,32.45797936744625
2022-03-02,33.29041086748351
2022-03-02,33.6831022285107
2022-03-02,33.79673483503947
2022-03-02,33.80446589170863
2022-03-02,33.78350349668899
2022-03-02,33.75336178042793
2022-03-02,33.677897497936804
2022-03-03,33.59186720613501
2022-03-03,33.55246720851137
2022-03-03,33.59576704720706
2022-03-03,33.668352792259114
2022-03-03,33.63046389884421
2022-03-03,33.38970686712672
2022-03-03,32.95100779600028
2022-03-03,32.42319616881219
2022-03-03,31.96376185105877
2022-03-03,31.652919516539168
2022-03-03,31.503857668211822
2022-03-03,31.511111107171065
2022-03-03,31.677292628644448
2022-03-03,32.0169206707612
2022-03-03,32.4924376609532
2022-03-03,33.02779197223643
2022-03-03,33.513395400290925
2022-03-03,33.8639607369752
2022-03-03,34.05708789004838
2022-03-03,34.12433108198095
2022-03-03,34.12538065042306
2022-03-03,34.10344149126634
2022-03-03,34.076889060492405
2022-03-03,34.05304258155203
2022-03-04,34.04067143454891
2022-03-04,34.05282502160122
2022-03-04,34.09050290009951
2022-03-04,34.12953770693415
2022-03-04,34.128572298526066
2022-03-04,34.05689290791085
2022-03-04,33.91552540204067
2022-03-04,33.73753435026606
2022-03-04,33.570215883847006
2022-03-04,33.44953216280032
2022-03-04,33.39278862534405
2022-03-04,33.40439827010614
2022-03-04,33.48473257777588
2022-03-04,33.63010877469449
2022-03-04,33.824518331719545
2022-03-04,34.03863760201181
2022-03-04,34.23530122500396
2022-03-04,34.3841538008269
2022-03-04,34.47346051397235
2022-03-04,34.51083351019699
2022-03-04,34.51568101635494
2022-03-04,34.50686664810708
2022-03-04,34.49661533244849
2022-03-04,34.491893162533266
2022-03-05,34.49668148751334
2022-03-05,34.51311162339468
2022-03-05,34.538278510690525
2022-03-05,34.56223115230637
2022-03-05,34.57133128868783
2022-03-05,34.55512242958684
2022-03-05,34.51326293902471
2022-03-05,34.45577696237025
2022-03-05,34.39835261554659
2022-03-05,34.35559491206751
2022-03-05,34.336867514881526
2022-03-05,34.34639257598223
2022-03-05,34.38456625161282
2022-03-05,34.44838067139592
2022-03-05,34.530565029506754
2022-03-05,34.619537155028205
2022-03-05,34.701823284396454
2022-03-05,34.766295170340726
2022-03-05,34.80789323344558
2022-03-05,34.82845516895337
2022-03-05,34.83452842434839
2022-03-05,34.83375605932425
2022-03-05,34.83226011294064
2022-03-05,34.83395578615557
2022-03-06,34.84080996812855
2022-03-06,34.85302974075121
2022-03-06,34.868678594359686
2022-03-06,34.88368417141519
2022-03-06,34.89305366586325
2022-03-06,34.89305948492373
2022-03-06,34.8832360913089
2022-03-06,34.86673796342966
2022-03-06,34.849049429256446
2022-03-06,34.835913242243414
2022-03-06,34.831677342128785
2022-03-06,34.838700088640174
2022-03-06,34.85737970027567
2022-03-06,34.88629542882576
2022-03-06,34.92227641828144
2022-03-06,34.96071003399147
2022-03-06,34.99650022987605
2022-03-06,35.02545272133413
2022-03-06,35.04548852769419
2022-03-06,35.05702005394512
2022-03-06,35.062336271552816
2022-03-06,35.06447174367831
2022-03-06,35.066168879513704
2022-03-06,35.069343122008746
2022-03-07,35.07494473490582
2022-03-07,35.08295858298066
2022-03-07,35.0924374167676
2022-03-07,35.10168899520913
2022-03-07,35.10878377236041
2022-03-07,35.11229472783521
2022-03-07,35.11193303859128
2022-03-07,35.10872389994409
2022-03-07,35.10464052798385
2022-03-07,35.101928565671365
2022-03-07,35.102466402967075
2022-03-07,35.10738904462986
2022-03-07,35.116966165096386
2022-03-07,35.13062341879283
2022-03-07,35.14704355715604
2022-03-07,35.16438432876759
2022-03-07,35.18066794261779
2022-03-07,35.19427322742483
2022-03-07,35.20435186941813
2022-03-07,35.21097838436909
2022-03-07,35.2149780458597
2022-03-07,35.21754866509996
2022-03-07,35.21986248449546
2022-03-07,35.22279190821033
2022-03-08,35.226782228088425
2022-03-08,35.23182606402985
2022-03-08,35.23750811230519
2022-03-08,35.24312733574255
2022-03-08,35.247912666255665
2022-03-08,35.25129160936887
