Date,Price
2022-11-01,70.29101833333334
2022-11-01,70.51988525
2022-11-01,70.32740000000001
2022-11-01,72.39721416666667
2022-11-01,77.82729833333333
2022-11-01,84.02507
2022-11-01,80.83833825
2022-11-01,171.58460316666665
2022-11-01,91.03832025
2022-11-01,78.4137165
2022-11-01,69.48818733333334
2022-11-01,69.84538766666668
2022-11-01,76.60251183333334
2022-11-01,69.47603550000001
2022-11-01,56.285409
2022-11-01,45.15930908333334
2022-11-01,64.9689155
2022-11-01,81.43675583333334
2022-11-01,89.87981108333332
2022-11-01,80.61695416666664
2022-11-01,79.29671933333333
2022-11-01,78.77679958333334
2022-11-01,73.69846525000001
2022-11-01,70.238532
2022-11-02,62.47265116666667
2022-11-02,55.28966099999999
2022-11-02,58.35102466666667
2022-11-02,56.83083499999999
2022-11-02,60.66216083333334
2022-11-02,69.61954999999999
2022-11-02,73.370385
2022-11-02,80.14893133333332
2022-11-02,76.52776575
2022-11-02,61.028109
2022-11-02,48.31742741666668
2022-11-02,50.16603716666668
2022-11-02,47.366173333333336
2022-11-02,43.739201
2022-11-02,43.37118641666668
2022-11-02,48.707981
2022-11-02,66.08746675
2022-11-02,82.2765645
2022-11-02,96.28991266666668
2022-11-02,88.94441883333336
2022-11-02,89.18148475
2022-11-02,95.58504775
2022-11-02,92.81608375
2022-11-02,88.61782525
2022-11-03,92.29219391666668
2022-11-03,95.1704935
2022-11-03,77.72567608333334
2022-11-03,79.07611866666666
2022-11-03,86.0551185
2022-11-03,84.10798058333334
2022-11-03,113.05661825
2022-11-03,609.7328641666667
2022-11-03,249.0567198333333
2022-11-03,78.04106591666668
2022-11-03,50.55471908333333
2022-11-03,40.651344916666666
2022-11-03,40.013944
2022-11-03,38.2699405
2022-11-03,32.15636575
2022-11-03,22.676471333333332
2022-11-03,56.75198891666667
2022-11-03,114.10001716666666
2022-11-03,90.53521091666666
2022-11-03,89.49650208333334
2022-11-03,96.54083308333334
2022-11-03,118.34407566666664
2022-11-03,125.48589808333334
2022-11-03,94.795009625
2022-11-04,85.680986
2022-11-04,80.12808266666667
2022-11-04,90.76267141666666
2022-11-04,71.86404075
2022-11-04,72.10496024999999
2022-11-04,82.6994035
2022-11-04,93.11851083333332
2022-11-04,99.13267491666666
2022-11-04,60.59652183333333
2022-11-04,51.18933166666667
2022-11-04,37.070151
2022-11-04,35.09157541666667
2022-11-04,22.028119333333333
2022-11-04,24.214018
2022-11-04,15.800292416666665
2022-11-04,28.860000416666665
2022-11-04,66.26995358333333
2022-11-04,75.76361608333333
2022-11-04,76.47837866666664
2022-11-04,68.256283
2022-11-04,67.48468083333334
2022-11-04,69.181376
2022-11-04,63.549720416666666
2022-11-04,55.700663500000005
2022-11-05,62.25004083333332
2022-11-05,59.95121658333334
2022-11-05,59.21261633333333
2022-11-05,58.87629508333334
2022-11-05,56.32228466666666
2022-11-05,58.47246933333333
2022-11-05,64.013729
2022-11-05,59.50429199999999
2022-11-05,51.81781074999999
2022-11-05,38.05077091666667
2022-11-05,28.31690516666666
2022-11-05,25.2337135
2022-11-05,23.885983
2022-11-05,28.622339416666662
2022-11-05,26.640461416666664
2022-11-05,34.746354499999995
2022-11-05,42.65446558333333
2022-11-05,68.52952766666667
2022-11-05,75.04091241666669
2022-11-05,72.48610991666665
2022-11-05,74.78202933333334
2022-11-05,72.66551058333333
2022-11-05,67.51458941666665
2022-11-05,60.4923465
2022-11-06,73.52143125
2022-11-06,71.01519050000002
2022-11-06,65.558913
2022-11-06,72.09802075
2022-11-06,74.54744
2022-11-06,80.42987466666666
2022-11-06,82.62733016666667
2022-11-06,67.25351916666666
2022-11-06,41.5851525
2022-11-06,38.32718833333333
2022-11-06,27.4821455
2022-11-06,27.538076916666665
2022-11-06,23.78116
2022-11-06,28.784738
2022-11-06,33.440477916666666
2022-11-06,62.47491374999999
2022-11-06,103.04116908333334
2022-11-06,83.75833108333335
2022-11-06,79.65864083333334
2022-11-06,79.73898608333334
2022-11-06,81.05780066666667
2022-11-06,79.00717558333334
2022-11-06,69.21676241666667
2022-11-06,64.05993316666667
2022-11-07,64.11779575
2022-11-07,66.96040208333334
2022-11-07,66.89883216666668
2022-11-07,64.51993516666668
2022-11-07,64.35677783333334
2022-11-07,73.75769083333331
2022-11-07,79.33386158333334
2022-11-07,76.95019783333332
2022-11-07,64.12102800000001
2022-11-07,65.924933
2022-11-07,63.00334816666668
2022-11-07,59.493111000000006
2022-11-07,57.491248000000006
2022-11-07,61.34775016666666
2022-11-07,72.61849383333335
2022-11-07,83.65825641666667
2022-11-07,90.28206833333331
2022-11-07,94.89517891666668
2022-11-07,92.25185366666666
2022-11-07,95.76638158333334
2022-11-07,94.48049691666668
2022-11-07,93.53410958333336
2022-11-07,82.53136566666667
2022-11-07,83.69154533333334
