Date,Curtailment
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,2.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,56.0
2021-12-01 00:00:00.000000,517.6666666666666
2021-12-01 00:00:00.000000,1077.25
2021-12-01 00:00:00.000000,903.3333333333334
2021-12-01 00:00:00.000000,282.0833333333333
2021-12-01 00:00:00.000000,40.41666666666666
2021-12-01 00:00:00.000000,117.5
2021-12-01 00:00:00.000000,185.25
2021-12-01 00:00:00.000000,262.6666666666667
2021-12-01 00:00:00.000000,93.75
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-01 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,9.333333333333334
2021-12-02 00:00:00.000000,5.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,8.0
2021-12-02 00:00:00.000000,68.25
2021-12-02 00:00:00.000000,131.41666666666666
2021-12-02 00:00:00.000000,61.583333333333336
2021-12-02 00:00:00.000000,92.83333333333331
2021-12-02 00:00:00.000000,202.33333333333331
2021-12-02 00:00:00.000000,368.8333333333333
2021-12-02 00:00:00.000000,374.3333333333333
2021-12-02 00:00:00.000000,147.6
2021-12-02 00:00:00.000000,2.0
2021-12-02 00:00:00.000000,8.4
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-02 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,6.166666666666667
2021-12-03 00:00:00.000000,26.08333333333333
2021-12-03 00:00:00.000000,86.0
2021-12-03 00:00:00.000000,263.75
2021-12-03 00:00:00.000000,963.8333333333334
2021-12-03 00:00:00.000000,535.7142857142857
2021-12-03 00:00:00.000000,302.1666666666667
2021-12-03 00:00:00.000000,32.833333333333336
2021-12-03 00:00:00.000000,200.25
2021-12-03 00:00:00.000000,48.16666666666666
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-03 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,32.36363636363637
2021-12-04 00:00:00.000000,81.83333333333333
2021-12-04 00:00:00.000000,83.16666666666667
2021-12-04 00:00:00.000000,63.16666666666666
2021-12-04 00:00:00.000000,62.25
2021-12-04 00:00:00.000000,119.58333333333331
2021-12-04 00:00:00.000000,621.1666666666666
2021-12-04 00:00:00.000000,450.6666666666667
2021-12-04 00:00:00.000000,71.9
2021-12-04 00:00:00.000000,2.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
2021-12-04 00:00:00.000000,0.0
