Date,Price
2022-07-01,124.13884791666663
2022-07-01,56.56483716666667
2022-07-01,55.66289791666666
2022-07-01,52.79801491666666
2022-07-01,59.21214650000001
2022-07-01,70.15292158333334
2022-07-01,52.36999766666668
2022-07-01,44.714153333333336
2022-07-01,45.91062324999999
2022-07-01,47.969521750000006
2022-07-01,53.67252075
2022-07-01,54.33517158333333
2022-07-01,52.72099516666666
2022-07-01,48.120145
2022-07-01,46.60433266666666
2022-07-01,45.780036083333336
2022-07-01,50.5924085
2022-07-01,62.99691908333333
2022-07-01,70.64545475
2022-07-01,72.44496558333334
2022-07-01,67.17290750000001
2022-07-01,65.85640666666667
2022-07-01,64.63294733333333
2022-07-01,57.3100508
2022-07-02,50.30671108333333
2022-07-02,49.020342083333325
2022-07-02,51.50952074999999
2022-07-02,47.94549558333335
2022-07-02,50.91246208333333
2022-07-02,50.11843141666666
2022-07-02,50.94561408333334
2022-07-02,33.3534215
2022-07-02,15.974560583333334
2022-07-02,17.230664166666667
2022-07-02,22.99405133333333
2022-07-02,24.119547416666663
2022-07-02,20.4169535
2022-07-02,25.07687325
2022-07-02,28.16805275
2022-07-02,28.925349
2022-07-02,27.840947916666668
2022-07-02,23.815066666666667
2022-07-02,37.75730375
2022-07-02,64.84040566666668
2022-07-02,59.80816049999999
2022-07-02,55.499489416666655
2022-07-02,48.344415833333336
2022-07-02,45.1323495
2022-07-03,39.5173055
2022-07-03,39.65992066666667
2022-07-03,45.56090558333333
2022-07-03,49.31409566666667
2022-07-03,47.54719525
2022-07-03,49.33526441666667
2022-07-03,36.23011008333333
2022-07-03,1.8888367500000005
2022-07-03,-0.7510597500000001
2022-07-03,1.9271470833333333
2022-07-03,3.2951765833333333
2022-07-03,-0.30650025
2022-07-03,-1.515432
2022-07-03,-4.497734416666666
2022-07-03,-6.961906499999999
2022-07-03,-6.562664666666668
2022-07-03,-3.80949425
2022-07-03,-0.0467335833333334
2022-07-03,16.258438583333334
2022-07-03,32.973066083333336
2022-07-03,50.54842741666666
2022-07-03,53.789368
2022-07-03,46.68334024999999
2022-07-03,42.05472833333332
2022-07-04,40.643527
2022-07-04,41.100779083333336
2022-07-04,38.35837108333333
2022-07-04,35.60459016666666
2022-07-04,35.14049825
2022-07-04,38.39191266666666
2022-07-04,30.031709750000005
2022-07-04,6.169163833333332
2022-07-04,1.97617825
2022-07-04,1.9977711666666669
2022-07-04,2.284242333333333
2022-07-04,2.7304516666666667
2022-07-04,4.504481
2022-07-04,1.077676833333333
2022-07-04,2.798186083333334
2022-07-04,14.779188749999998
2022-07-04,24.95760608333333
2022-07-04,19.152418916666665
2022-07-04,42.71126024999999
2022-07-04,57.61082083333333
2022-07-04,58.23313891666667
2022-07-04,55.94520399999999
2022-07-04,57.55746316666667
2022-07-04,53.50081349999999
2022-07-05,50.77146916666666
2022-07-05,50.473848833333335
2022-07-05,48.211875166666665
2022-07-05,45.506077
2022-07-05,45.35688050000001
2022-07-05,46.93323616666666
2022-07-05,49.218329416666656
2022-07-05,37.166383
2022-07-05,34.783128250000004
2022-07-05,27.981568
2022-07-05,33.57979525
2022-07-05,38.90119825
2022-07-05,39.44742974999999
2022-07-05,44.54895633333333
2022-07-05,42.9739835
2022-07-05,43.51972083333333
2022-07-05,40.68661658333334
2022-07-05,43.07041558333333
2022-07-05,54.58773216666666
2022-07-05,58.73638925
2022-07-05,58.39024725000001
2022-07-05,61.594251500000006
2022-07-05,58.91922891666667
2022-07-05,70.68248572727272
2022-07-06,58.45999375
2022-07-06,49.447513750000006
2022-07-06,53.28649808333333
2022-07-06,48.16827225
2022-07-06,49.89512833333333
2022-07-06,54.77890833333333
2022-07-06,55.223622500000005
2022-07-06,38.74093166666666
2022-07-06,32.892673583333334
2022-07-06,38.37146775
2022-07-06,38.48027741666667
2022-07-06,33.06041141666667
2022-07-06,30.08090475
2022-07-06,32.587274666666666
2022-07-06,33.146564500000004
2022-07-06,36.93868716666667
2022-07-06,32.24436433333333
2022-07-06,39.29994183333334
2022-07-06,55.41222725
2022-07-06,58.972893
2022-07-06,60.74017625
2022-07-06,58.106452333333344
2022-07-06,60.45735208333332
2022-07-06,51.97675258333333
2022-07-07,48.093138083333336
2022-07-07,50.540042166666666
2022-07-07,51.81286375000001
2022-07-07,51.70381741666667
2022-07-07,53.708355833333336
2022-07-07,66.49954766666666
2022-07-07,55.75844216666667
2022-07-07,43.38674608333334
2022-07-07,35.42036074999999
2022-07-07,34.78142458333334
2022-07-07,36.12500566666666
2022-07-07,45.4231375
2022-07-07,43.72864466666667
2022-07-07,47.03249658333334
2022-07-07,54.75193833333333
2022-07-07,59.39887541666667
2022-07-07,66.67138891666667
2022-07-07,67.48422191666666
2022-07-07,69.75583808333334
2022-07-07,79.6172005
2022-07-07,62.429350083333325
2022-07-07,60.47175025000001
2022-07-07,59.5676025
2022-07-07,70.42774745454545
