Date,Curtailment
2021-12-01,47.417055867793714
2021-12-01,48.41894696990125
2021-12-01,49.859671904478326
2021-12-01,50.48729033830683
2021-12-01,51.45816284101221
2021-12-01,53.657484101328016
2021-12-01,58.78409914575262
2021-12-01,67.0134130469327
2021-12-01,69.56329654200086
2021-12-01,65.47332617169518
2021-12-01,60.91988498886623
2021-12-01,58.08310575835432
2021-12-01,57.59729612964337
2021-12-01,57.417737863083815
2021-12-01,55.187281446780794
2021-12-01,52.62228451833728
2021-12-01,54.148061498032675
2021-12-01,58.98336070188123
2021-12-01,65.05485407662655
2021-12-01,70.39156734956643
2021-12-01,74.28279815878837
2021-12-01,77.13327510426826
2021-12-01,79.08759568263807
2021-12-01,79.90486195712526
2021-12-02,80.28723645803024
2021-12-02,80.81375891533688
2021-12-02,81.56371575702552
2021-12-02,82.39299364688414
2021-12-02,83.50102502856524
2021-12-02,85.27919659467317
2021-12-02,88.0043689158484
2021-12-02,90.88080372639719
2021-12-02,91.86649329646517
2021-12-02,90.49878448128287
2021-12-02,88.2180457426838
2021-12-02,86.25827506211422
2021-12-02,84.967818141155
2021-12-02,83.86955546146292
2021-12-02,82.6501359099936
2021-12-02,82.11869766159381
2021-12-02,83.27309277579799
2021-12-02,85.95047236004304
2021-12-02,89.27409713089506
2021-12-02,92.33157673310548
2021-12-02,94.70369811333786
2021-12-02,96.41812670678658
2021-12-02,97.49863634689535
2021-12-02,97.98137557218222
2021-12-03,98.18152441620283
2021-12-03,98.42665332587141
2021-12-03,98.86107907531218
2021-12-03,99.49465022140404
2021-12-03,100.35549720989894
2021-12-03,101.51178926078684
2021-12-03,102.88538132420278
2021-12-03,104.02454901786541
2021-12-03,104.3091844058777
2021-12-03,103.5798940117701
2021-12-03,102.26237142667901
2021-12-03,100.88463098556743
2021-12-03,99.71259740324379
2021-12-03,98.76080056526642
2021-12-03,98.10272632688798
2021-12-03,98.04803439178012
2021-12-03,98.84963793885876
2021-12-03,100.3873669565086
2021-12-03,102.25458481423699
2021-12-03,104.02307543469954
2021-12-03,105.44842281460193
2021-12-03,106.46823237141751
2021-12-03,107.08777491078901
2021-12-03,107.37574785123296
2021-12-04,107.49911308701866
2021-12-04,107.64180482238899
2021-12-04,107.91643289321792
2021-12-04,108.35231185860941
2021-12-04,108.93753806803537
2021-12-04,109.63416060307567
2021-12-04,110.32612929525705
2021-12-04,110.78849533841097
2021-12-04,110.7950500880874
2021-12-04,110.29546812741079
2021-12-04,109.45364655812621
2021-12-04,108.51266091362982
2021-12-04,107.65665017894725
2021-12-04,106.99314038008373
2021-12-04,106.62555001679603
2021-12-04,106.67699446624302
2021-12-04,107.20233616124769
2021-12-04,108.10811585732611
2021-12-04,109.18702475176886
2021-12-04,110.22246368716658
2021-12-04,111.07154393144737
2021-12-04,111.67712570534398
2021-12-04,112.04185145850603
2021-12-04,112.21922995738558
2021-12-05,112.30656920263677
2021-12-05,112.40840551624426
2021-12-05,112.59471051739659
2021-12-05,112.88512226827478
2021-12-05,113.2586688858169
2021-12-05,113.66287007730683
2021-12-05,114.00946641386224
2021-12-05,114.18398044387781
2021-12-05,114.09435753858747
2021-12-05,113.7290595151858
2021-12-05,113.16840059727075
2021-12-05,112.53957025725164
2021-12-05,111.96288309791056
2021-12-05,111.53208064812671
2021-12-05,111.32171531943915
2021-12-05,111.38336310603529
2021-12-05,111.71850907913986
2021-12-05,112.26089844358107
2021-12-05,112.89657233205331
2021-12-05,113.50859524225885
2021-12-05,114.01396746044965
2021-12-05,114.3751446404935
2021-12-05,114.5949937933489
2021-12-05,114.70951829065417
2021-12-06,114.7765857132559
2021-12-06,114.85554168851628
2021-12-06,114.98581916359305
2021-12-06,115.17627304943976
2021-12-06,115.40700193899201
2021-12-06,115.63585876605505
2021-12-06,115.80523022692269
2021-12-06,115.85505713398783
2021-12-06,115.74571867148403
2021-12-06,115.47929786912698
2021-12-06,115.10244004926967
2021-12-06,114.6884560892266
2021-12-06,114.31357889952437
2021-12-06,114.04208792488964
2021-12-06,113.92029365266953
2021-12-06,113.97028798984496
2021-12-06,114.18156942880145
2021-12-06,114.50970102603095
2021-12-06,114.88894092632829
2021-12-06,115.25349411902462
2021-12-06,115.55551153044092
2021-12-06,115.77291489676944
2021-12-06,115.908727516929
2021-12-06,115.98594919507602
2021-12-07,116.03876945313621
2021-12-07,116.10049271191131
2021-12-07,116.19200816078666
2021-12-07,116.31560198791773
2021-12-07,116.45542868334712
2021-12-07,116.58230988614656
2021-12-07,116.66083200448286
2021-12-07,116.65899780739909
2021-12-07,116.55964373861188
2021-12-07,116.36891546505566
2021-12-07,116.11642846920277
2021-12-07,115.8467271402118
2021-12-07,115.60728103043503
2021-12-07,115.43859198568116
2021-12-07,115.36776336866097
2021-12-07,115.4040610658261
2021-12-07,115.53655847321254
2021-12-07,115.73634336315664
2021-12-07,115.96450337284915
2021-12-07,116.18318055886823
2021-12-07,116.36494551636743
2021-12-07,116.49746259415228
2021-12-07,116.58343940166294
2021-12-07,116.6371502104841
2021-12-08,116.67851489390331
2021-12-08,116.72590036917126
2021-12-08,116.7897626298606
2021-12-08,116.86930982864527
2021-12-08,116.95294618035467
2021-12-08,117.0216975465341
