Date,Price
2021-12-01,43.99403082251408
2021-12-01,42.4477544734027
2021-12-01,42.08684682279428
2021-12-01,42.20118846123651
2021-12-01,41.51974464683076
2021-12-01,40.33187136853033
2021-12-01,37.479629051466304
2021-12-01,33.23292647732048
2021-12-01,30.09668995802216
2021-12-01,28.474995414807776
2021-12-01,28.125381330285865
2021-12-01,29.881818658108823
2021-12-01,31.08437139331103
2021-12-01,32.49021407286171
2021-12-01,37.084841131768655
2021-12-01,40.9105193580227
2021-12-01,42.12340398244939
2021-12-01,41.88530082950145
2021-12-01,41.77841935754047
2021-12-01,41.00353063744373
2021-12-01,39.87977160011712
2021-12-01,39.07829341128628
2021-12-01,38.372571553227075
2021-12-01,38.39257037322318
2021-12-02,38.42416314798324
2021-12-02,38.32288426056328
2021-12-02,38.6910485930366
2021-12-02,39.05146279687786
2021-12-02,38.63962488536233
2021-12-02,37.90750787415264
2021-12-02,36.44738221465788
2021-12-02,34.92874810727959
2021-12-02,33.86221880586785
2021-12-02,33.26657984767673
2021-12-02,33.171481780177345
2021-12-02,33.57366268838463
2021-12-02,34.252841530840215
2021-12-02,35.135501780930014
2021-12-02,36.328554611562794
2021-12-02,37.501173513806954
2021-12-02,38.182676192913114
2021-12-02,38.36867347656303
2021-12-02,38.2581489323961
2021-12-02,37.9106226132243
2021-12-02,37.44408337796348
2021-12-02,37.01916188584421
2021-12-02,36.72507568188077
2021-12-02,36.61986784672412
2021-12-03,36.64348378225014
2021-12-03,36.7131048974835
2021-12-03,36.86239030441124
2021-12-03,36.96884632346048
2021-12-03,36.8754674979796
2021-12-03,36.558755174971346
2021-12-03,36.05136555190156
2021-12-03,35.499023753903515
2021-12-03,35.04634989638932
2021-12-03,34.77887061527275
2021-12-03,34.69757049034826
2021-12-03,34.80591548302622
2021-12-03,35.078674556376434
2021-12-03,35.45232944508743
2021-12-03,35.88920678182133
2021-12-03,36.300612961833636
2021-12-03,36.572002007151596
2021-12-03,36.6673809553917
2021-12-03,36.60925857252972
2021-12-03,36.44482618144146
2021-12-03,36.245909770075
2021-12-03,36.0618883805323
2021-12-03,35.935453068406524
2021-12-03,35.88000507376686
2021-12-04,35.8835029856782
2021-12-04,35.92423101689283
2021-12-04,35.9800546936292
2021-12-04,36.01421693887303
2021-12-04,35.9832533558506
2021-12-04,35.86909588095062
2021-12-04,35.687856507230755
2021-12-04,35.48042767869982
2021-12-04,35.29624331608596
2021-12-04,35.171883900315194
2021-12-04,35.12251819417001
2021-12-04,35.1513254913092
2021-12-04,35.249672466389875
2021-12-04,35.39523255833166
2021-12-04,35.56034556053741
2021-12-04,35.711327942432504
2021-12-04,35.81372466483982
2021-12-04,35.850315708322725
2021-12-04,35.823907097016885
2021-12-04,35.753730158222645
2021-12-04,35.66652518939021
2021-12-04,35.58590000800827
2021-12-04,35.528074233829635
2021-12-04,35.49927097633493
2021-12-05,35.49738381175238
2021-12-05,35.51347960942077
2021-12-05,35.53528082282078
2021-12-05,35.54791027583035
2021-12-05,35.536564976837404
2021-12-05,35.49450598308673
2021-12-05,35.42623937845017
2021-12-05,35.345313944516654
2021-12-05,35.26955812533089
2021-12-05,35.21410671731875
2021-12-05,35.18781956954485
2021-12-05,35.193361026329555
2021-12-05,35.227215916828435
2021-12-05,35.28082953799971
2021-12-05,35.34206803415257
2021-12-05,35.3974275486076
2021-12-05,35.4348103477763
2021-12-05,35.44729881122173
2021-12-05,35.43520446346315
2021-12-05,35.405165517777206
2021-12-05,35.367207700217975
2021-12-05,35.33115472748383
2021-12-05,35.304023224587205
2021-12-05,35.289064592098526
2021-12-06,35.285868741266235
2021-12-06,35.29094432288484
2021-12-06,35.29881603176112
2021-12-06,35.3032043575746
2021-12-06,35.29855915661054
2021-12-06,35.282175796281614
2021-12-06,35.2553276572787
2021-12-06,35.22276679171628
2021-12-06,35.19107027681693
2021-12-06,35.166395110187345
2021-12-06,35.152892686951084
2021-12-06,35.15205499717123
2021-12-06,35.16272188041668
2021-12-06,35.18150627419264
2021-12-06,35.2035115546741
2021-12-06,35.22337886885278
2021-12-06,35.23646213214652
2021-12-06,35.240043971066555
2021-12-06,35.2340318649296
2021-12-06,35.22073997422562
2021-12-06,35.203946163677436
2021-12-06,35.18759744761647
2021-12-06,35.174725985344814
2021-12-06,35.16690062150018
2021-12-07,35.16411417722116
2021-12-07,35.16500121348527
2021-12-07,35.16728426140484
2021-12-07,35.16836524374289
2021-12-07,35.16603709332664
2021-12-07,35.15917201838127
2021-12-07,35.14811457175195
2021-12-07,35.13455544595294
2021-12-07,35.12095966546495
2021-12-07,35.109793600853564
2021-12-07,35.10285845814764
2021-12-07,35.100918773199986
2021-12-07,35.103630209510165
2021-12-07,35.1096915271074
2021-12-07,35.11716548727914
2021-12-07,35.123920904736224
2021-12-07,35.12812238017964
2021-12-07,35.12867372644892
2021-12-07,35.125466263546095
2021-12-07,35.11932444448622
2021-12-07,35.11168121010594
2021-12-07,35.10410965341247
2021-12-07,35.09788966204647
2021-12-07,35.09373626677107
2021-12-08,35.091710766806116
2021-12-08,35.09129048177939
2021-12-08,35.09155354337811
2021-12-08,35.091441593797434
2021-12-08,35.090054516819286
2021-12-08,35.08691003590971
