Date,Curtailment
2022-11-01,54.11083047510906
2022-11-01,53.131454863118265
2022-11-01,54.361403767110026
2022-11-01,54.450885162116144
2022-11-01,53.07097990063794
2022-11-01,54.016606517858705
2022-11-01,57.031667288427236
2022-11-01,63.153102803909626
2022-11-01,64.25969262014122
2022-11-01,61.763309951906706
2022-11-01,59.289496753724826
2022-11-01,58.63267407403731
2022-11-01,58.885815514186056
2022-11-01,59.45852195766852
2022-11-01,59.76434761501331
2022-11-01,58.376970856901224
2022-11-01,59.35712148129327
2022-11-01,63.1805166274989
2022-11-01,69.68700691790441
2022-11-01,76.09016266975041
2022-11-01,81.08603084590465
2022-11-01,85.38204254949373
2022-11-01,88.29435626607385
2022-11-01,90.33552804092515
2022-11-02,91.44102190852601
2022-11-02,91.8801193818179
2022-11-02,91.98883393246055
2022-11-02,91.85465100552392
2022-11-02,91.56742898479104
2022-11-02,91.96857422905221
2022-11-02,93.58017808971647
2022-11-02,95.6537991283858
2022-11-02,96.55259628863772
2022-11-02,95.88884668771219
2022-11-02,94.69409337593429
2022-11-02,93.79138359353554
2022-11-02,93.25852383921068
2022-11-02,92.88086322610515
2022-11-02,92.55845702803478
2022-11-02,92.54635585724499
2022-11-02,93.74617236730731
2022-11-02,96.3516197797765
2022-11-02,100.06154024070662
2022-11-02,103.9766802520418
2022-11-02,107.3635687311088
2022-11-02,110.1015875397693
2022-11-02,112.06204097536394
2022-11-02,113.3518985910893
2022-11-03,114.0579506847239
2022-11-03,114.32537195158852
2022-11-03,114.30921277943908
2022-11-03,114.1674707546042
2022-11-03,114.09750659569474
2022-11-03,114.37658841217153
2022-11-03,115.0996733181951
2022-11-03,115.9021607292472
2022-11-03,116.26144821540001
2022-11-03,115.95083060929701
2022-11-03,115.23199749149633
2022-11-03,114.46656004714383
2022-11-03,113.81248187254157
2022-11-03,113.3123032563186
2022-11-03,113.05043528481615
2022-11-03,113.25239652874971
2022-11-03,114.1901693254167
2022-11-03,115.90985782253838
2022-11-03,118.193590090041
2022-11-03,120.64017628614297
2022-11-03,122.87144545112368
2022-11-03,124.6852289762129
2022-11-03,125.99680642993447
2022-11-03,126.82964830325076
2022-11-04,127.26118606940071
2022-11-04,127.39480556365257
2022-11-04,127.34891870950307
2022-11-04,127.25032150641141
2022-11-04,127.22609034255952
2022-11-04,127.37509894777936
2022-11-04,127.68469058845177
2022-11-04,127.98384012646329
2022-11-04,128.06059120598064
2022-11-04,127.8114464301398
2022-11-04,127.31079219529967
2022-11-04,126.71738403611864
2022-11-04,126.16123256485659
2022-11-04,125.74085746841376
2022-11-04,125.56285083938425
2022-11-04,125.75768711053949
2022-11-04,126.42546453538365
2022-11-04,127.55608642872623
2022-11-04,129.01212973880948
2022-11-04,130.57687243881722
2022-11-04,132.03472972688948
2022-11-04,133.23572926110236
2022-11-04,134.10928195608565
2022-11-04,134.65604500595512
2022-11-05,134.92649164311487
2022-11-05,134.9968668247904
2022-11-05,134.95422201960685
2022-11-05,134.88540524372945
2022-11-05,134.8624070545301
2022-11-05,134.920809069127
2022-11-05,135.03447891654028
2022-11-05,135.1168306978413
2022-11-05,135.07041528270958
2022-11-05,134.84653550655176
2022-11-05,134.4726861290234
2022-11-05,134.02850816718473
2022-11-05,133.60553989716155
2022-11-05,133.29197473072654
2022-11-05,133.17296581875738
2022-11-05,133.32370885970732
2022-11-05,133.78399646900695
2022-11-05,134.53101283683807
2022-11-05,135.47638779785362
2022-11-05,136.49143151311836
2022-11-05,137.44549291296735
2022-11-05,138.23914095531381
2022-11-05,138.82009472278952
2022-11-05,139.18306660760095
2022-11-06,139.35932109647297
2022-11-06,139.4014049183351
2022-11-06,139.36940460878577
2022-11-06,139.3193550607382
2022-11-06,139.29145222416074
2022-11-06,139.29865154793157
2022-11-06,139.3202666259342
2022-11-06,139.30976954543542
2022-11-06,139.218913645506
2022-11-06,139.024385526847
2022-11-06,138.7408389370602
2022-11-06,138.4145306632538
2022-11-06,138.10739523356713
2022-11-06,137.88446786443117
2022-11-06,137.80539212644612
2022-11-06,137.91454337219332
2022-11-06,138.22808966454005
2022-11-06,138.7242062145251
2022-11-06,139.34471564598257
2022-11-06,140.00937301634207
2022-11-06,140.63646256216944
2022-11-06,141.16155985662024
2022-11-06,141.54862368392466
2022-11-06,141.79190379342342
2022-11-07,141.91057004670697
2022-11-07,141.93914990386006
2022-11-07,141.91719879128925
2022-11-07,141.87992859718676
2022-11-07,141.8501466687086
2022-11-07,141.83268465945255
2022-11-07,141.81373288263904
2022-11-07,141.76750494832916
2022-11-07,141.66914561902195
2022-11-07,141.50792193557197
2022-11-07,141.29414567887238
2022-11-07,141.05745050667085
2022-11-07,140.83933293379613
2022-11-07,140.68443646212006
2022-11-07,140.63233342152589
2022-11-07,140.7095303696477
2022-11-07,140.9223490002935
2022-11-07,141.2532931793517
2022-11-07,141.66358142639604
2022-11-07,142.10185913414674
2022-11-07,142.51610581718097
2022-11-07,142.8647258502984
2022-11-07,143.1236567282913
2022-11-07,143.28817914218666
2022-11-08,143.3699744310728
2022-11-08,143.39108111471114
2022-11-08,143.37676315530967
2022-11-08,143.3488522419137
2022-11-08,143.32056741183018
2022-11-08,143.29380904196285
