Date,Close
2022-11-01,19661.01210677495
2022-11-02,19633.829333657934
2022-11-03,19584.678760067418
2022-11-04,19616.9124055209
2022-11-05,19697.35685799719
2022-11-06,19668.40633973697
2022-11-07,19669.491392884946
2022-11-08,19659.02812052246
